Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,예측답,정답여부,모델응답,question_duration,question_emissions_g,question_emissions_rate,question_energy_wh,question_energy_consumed,question_cpu_energy_wh,question_cpu_energy,question_gpu_energy_wh,question_gpu_energy,question_ram_energy_wh,question_ram_energy,question_cpu_emissions_g,question_gpu_emissions_g,question_ram_emissions_g,total_emissions_g,total_emissions,total_emissions_rate,total_energy_wh,total_energy_consumed,total_cpu_energy_wh,total_cpu_energy,total_gpu_energy_wh,total_gpu_energy,total_ram_energy_wh,total_ram_energy,total_cpu_emissions_g,total_gpu_emissions_g,total_ram_emissions_g,cpu_power,gpu_power,ram_power,carbon_intensity,country_name,country_iso_code,region,cloud_provider,cloud_region,timestamp,duration,tracking_mode,on_cloud,pue,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,python_version,os,codecarbon_version,제외 여부,법령 이름,문제번호,프롬프트
산업안전기사,2020,3,안전관리론,14,"하인리히의 재해발생 이론이 다음과 같이 표현될 때, α가 의미하는 것으로 옳은 것은?\n\n재해의 발생 = 선비적 결함 + 관리적 결함 + α",text_only,,노출된 위험의 상태,재해의 직접적인 원인,물적 불안전 상태,잠재된 위험의 상태,4,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.82,116,2,118,0.0,4,True,4,2.8246,0.048996,2.8e-08,0.1063,0.0001063,0.0333,3.33e-05,0.0432,4.32e-05,0.0298,2.98e-05,0.016848,0.021804,0.015057,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,247,"문제: 하인리히의 재해발생 이론이 다음과 같이 표현될 때, α가 의미하는 것으로 옳은 것은?\n\n재해의 발생 = 선비적 결함 + 관리적 결함 + α

선택지:
1. 노출된 위험의 상태
2. 재해의 직접적인 원인
3. 물적 불안전 상태
4. 잠재된 위험의 상태

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,3,인간공학 및 시스템안전공학,29,NOISH lifting guideline에서 권장무게한계(RWL) 산출에 사용되는 계수가 아닌 것은?,text_only,,휴식 계수,수평 계수,수직 계수,비대칭 계수,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.59,85,2,87,0.0,1,True,1,2.5905,0.044935,2.5e-08,0.0975,9.75e-05,0.0306,3.06e-05,0.0396,3.96e-05,0.0273,2.73e-05,0.015452,0.019997,0.013809,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,248,"문제: NOISH lifting guideline에서 권장무게한계(RWL) 산출에 사용되는 계수가 아닌 것은?

선택지:
1. 휴식 계수
2. 수평 계수
3. 수직 계수
4. 비대칭 계수

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,3,기계위험방지기술,47,다음 중 기계 설비의 안전조건에서 안전화의 종류로 가장 거리가 먼 것은?,text_only,,재질의 안전화,작업의 안전화,기능의 안전화,외형의 안전화,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.62,89,2,91,0.0,4,False,4,2.6189,0.045429,2.6e-08,0.0986,9.86e-05,0.0309,3.09e-05,0.04,4e-05,0.0276,2.76e-05,0.015621,0.020216,0.013961,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,249,"문제: 다음 중 기계 설비의 안전조건에서 안전화의 종류로 가장 거리가 먼 것은?

선택지:
1. 재질의 안전화
2. 작업의 안전화
3. 기능의 안전화
4. 외형의 안전화

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,3,화학설비위험방지기술,86,증기 배관 내에 생성하는 응축수를 제거할 때 증기가 배출되지 않도록 하면서 응축수를 자동적으로 배출하기 위한 장치를 무엇이라 하는가?,text_only,,Vent stack,Steam trap,Blow down,Relief valve,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.74,102,2,104,0.0,2,True,2,2.7438,0.047595,2.7e-08,0.1033,0.0001033,0.0324,3.24e-05,0.0419,4.19e-05,0.029,2.9e-05,0.016366,0.02118,0.014627,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,250,"문제: 증기 배관 내에 생성하는 응축수를 제거할 때 증기가 배출되지 않도록 하면서 응축수를 자동적으로 배출하기 위한 장치를 무엇이라 하는가?

선택지:
1. Vent stack
2. Steam trap
3. Blow down
4. Relief valve

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,4,안전관리론,13,"안전인증 절연장갑에 안전인증 표시 외에 추가로 표시하여야 하는 등급별 색상의 연결로 옳은 것은? (단, 고용노동부 고시를 기준으로 한다.)",text_only,O,00등급 : 갈색,0등급 : 흰색,1등급 : 노란색,2등급 : 빨강색,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.53,119,2,121,0.0,3,False,3,2.534,0.043956,2.5e-08,0.0954,9.54e-05,0.0299,2.99e-05,0.0387,3.87e-05,0.0267,2.67e-05,0.015115,0.019561,0.013508,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,보호구 안전인증 고시 별표 3,251,"문제: 안전인증 절연장갑에 안전인증 표시 외에 추가로 표시하여야 하는 등급별 색상의 연결로 옳은 것은? (단, 고용노동부 고시를 기준으로 한다.)

선택지:
1. 00등급 : 갈색
2. 0등급 : 흰색
3. 1등급 : 노란색
4. 2등급 : 빨강색

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,4,인간공학 및 시스템안전공학,32,"실린더 블록에 사용하는 가스켓의 수명 분포는 X~N(10000, 200$^2$)인 정규분포를 따른다. t=9600시간일 경우에 신뢰도(R(t))는? (단, P(Z≤1)=0.8413, P(Z≤1.5)=0.9332, P(Z≤2)=0.9772, P(Z≤3)=0.9987이다.)",text_only,,0.8413,0.9332,0.9772,0.9987,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,7.09,203,10,213,0.0,0,False,문제에서 주어진 정보를 바탕으로 신뢰도 \(,7.0852,0.122901,7e-08,0.2667,0.0002667,0.0837,8.37e-05,0.1083,0.0001083,0.0748,7.48e-05,0.042261,0.054693,0.03777,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,252,"문제: 실린더 블록에 사용하는 가스켓의 수명 분포는 X~N(10000, 200$^2$)인 정규분포를 따른다. t=9600시간일 경우에 신뢰도(R(t))는? (단, P(Z≤1)=0.8413, P(Z≤1.5)=0.9332, P(Z≤2)=0.9772, P(Z≤3)=0.9987이다.)

선택지:
1. 0.8413
2. 0.9332
3. 0.9772
4. 0.9987

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,4,전기위험방지기술,74,다음은 어떤 방전에 대한 설명인가?\n\n정전기가 대전되어 있는 부도체에 접지체가 접근할 경우 대전물체와 접지체 사이에 발생하는 방전과 거의 동시에 부도체의 표면을 따라서 발생하는 나뭇가지 형태의 발광을 수반하는 방전,text_only,,코로나 방전,뇌상 방전,연면방전,불꽃 방전,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,3.3,128,2,130,0.0,3,True,3,3.2951,0.057158,3.2e-08,0.124,0.000124,0.0389,3.89e-05,0.0503,5.03e-05,0.0348,3.48e-05,0.019655,0.025436,0.017566,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,253,"문제: 다음은 어떤 방전에 대한 설명인가?\n\n정전기가 대전되어 있는 부도체에 접지체가 접근할 경우 대전물체와 접지체 사이에 발생하는 방전과 거의 동시에 부도체의 표면을 따라서 발생하는 나뭇가지 형태의 발광을 수반하는 방전

선택지:
1. 코로나 방전
2. 뇌상 방전
3. 연면방전
4. 불꽃 방전

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,4,화학설비위험방지기술,94,산업안전보건법령에서 인화성 액체를 정의할 때 기준이 되는 표준압력은 몇 kPa 인가?,text_only,O,1,100,101.3,273.15,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.72,97,2,99,0.0,3,True,3,2.7171,0.047131,2.7e-08,0.1023,0.0001023,0.0321,3.21e-05,0.0415,4.15e-05,0.0287,2.87e-05,0.016207,0.020974,0.014484,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,산업안전보건법 시행령 별표 13,254,"문제: 산업안전보건법령에서 인화성 액체를 정의할 때 기준이 되는 표준압력은 몇 kPa 인가?

선택지:
1. 1
2. 100
3. 101.3
4. 273.15

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,4,화학설비위험방지기술,95,다음 중 C급 화재에 해당하는 것은?,text_only,,금속화재,전기화재,일반화재,유류화재,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.41,73,2,75,0.0,4,False,4,2.4118,0.041835,2.4e-08,0.0908,9.08e-05,0.0285,2.85e-05,0.0369,3.69e-05,0.0254,2.54e-05,0.014386,0.018617,0.012857,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,255,"문제: 다음 중 C급 화재에 해당하는 것은?

선택지:
1. 금속화재
2. 전기화재
3. 일반화재
4. 유류화재

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,"1,2",인간공학 및 시스템안전공학,35,조종장치를 촉각적으로 식별하기 위하여 사용되는 촉각적 코드화의 방법으로 옳지 않은 것은?,text_only,,색감을 활용한 코드화,크기를 이용한 코드화,조종장치의 형상 코드화,표면 촉감을 이용한 코드화,1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.81,102,2,104,0.0,1,True,1,2.807,0.048691,2.8e-08,0.1057,0.0001057,0.0331,3.31e-05,0.0429,4.29e-05,0.0296,2.96e-05,0.016743,0.021668,0.014964,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,256,"문제: 조종장치를 촉각적으로 식별하기 위하여 사용되는 촉각적 코드화의 방법으로 옳지 않은 것은?

선택지:
1. 색감을 활용한 코드화
2. 크기를 이용한 코드화
3. 조종장치의 형상 코드화
4. 표면 촉감을 이용한 코드화

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,"1,2",기계위험방지기술,58,프레스 금형의 파손에 의한 위험방지 방법이 아닌 것은?,text_only,,금형에 사용하는 스프링은 반드시 인장형으로 할 것,작업 중 진동 및 충격에 의해 볼트 및 너트의 헐거워짐이 없도록 할 것,금형의 하중 중심은 원칙적으로 프레스 기계의 하중 중심과 일치하도록 할 것,"캠, 기타 충격이 반복해서 가해지는 부분에는 완충장치를 설치할 것",1,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.32,136,2,138,0.0,1,True,1,4.32,0.074935,4.2e-08,0.1626,0.0001626,0.051,5.1e-05,0.066,6.6e-05,0.0456,4.56e-05,0.025768,0.033347,0.023029,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,257,"문제: 프레스 금형의 파손에 의한 위험방지 방법이 아닌 것은?

선택지:
1. 금형에 사용하는 스프링은 반드시 인장형으로 할 것
2. 작업 중 진동 및 충격에 의해 볼트 및 너트의 헐거워짐이 없도록 할 것
3. 금형의 하중 중심은 원칙적으로 프레스 기계의 하중 중심과 일치하도록 할 것
4. 캠, 기타 충격이 반복해서 가해지는 부분에는 완충장치를 설치할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,"1,2",전기위험방지기술,78,전자파 중에서 광량자 에너지가 가장 큰 것은?,text_only,,극저주파,마이크로파,가시광선,적외선,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.3,74,2,76,0.0,3,True,3,2.3013,0.039918,2.3e-08,0.0866,8.66e-05,0.0272,2.72e-05,0.0352,3.52e-05,0.0243,2.43e-05,0.013726,0.017764,0.012268,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,258,"문제: 전자파 중에서 광량자 에너지가 가장 큰 것은?

선택지:
1. 극저주파
2. 마이크로파
3. 가시광선
4. 적외선

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2020,"1,2",화학설비위험방지기술,84,반응성 화학물질의 위험성은 실험에 의한 평가 대신 문헌조사 등을 통해 계산에 의해 평가하는 방법을 사용할 수 있다. 이에 관한 설명으로 옳지 않은 것은?,text_only,,위험성이 너무 커서 물성을 측정할 수 없는 경우 계산에 의한 평가 방법을 사용할 수 도 있다.,"연소열, 분해열, 폭발열 등의 크기에 의해 그 물질의 폭발 또는 발화의 위험예측이 가능하다.",계산에 의한 평가를 하기 위해서는 폭발 또는 분해에 따른 생성물의 예측이 이루어져야 한다.,계산에 의한 위험성 예측은 모든 물질에 대해 정확성이 있으므로 더 이상의 실험을 필요로 하지 않는다.,4,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,6.42,198,2,200,0.0,4,True,4,6.4178,0.111325,6.3e-08,0.2416,0.0002416,0.0758,7.58e-05,0.0981,9.81e-05,0.0677,6.77e-05,0.038281,0.049541,0.034212,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,259,"문제: 반응성 화학물질의 위험성은 실험에 의한 평가 대신 문헌조사 등을 통해 계산에 의해 평가하는 방법을 사용할 수 있다. 이에 관한 설명으로 옳지 않은 것은?

선택지:
1. 위험성이 너무 커서 물성을 측정할 수 없는 경우 계산에 의한 평가 방법을 사용할 수 도 있다.
2. 연소열, 분해열, 폭발열 등의 크기에 의해 그 물질의 폭발 또는 발화의 위험예측이 가능하다.
3. 계산에 의한 평가를 하기 위해서는 폭발 또는 분해에 따른 생성물의 예측이 이루어져야 한다.
4. 계산에 의한 위험성 예측은 모든 물질에 대해 정확성이 있으므로 더 이상의 실험을 필요로 하지 않는다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2021,1,인간공학 및 시스템안전공학,34,산업안전보건법령상 해당 사업주가 유해위험방지계획서를 작성하여 제출해야하는 대상은?,text_only,O,시·도지사,관할 구청장,고용노동부장관,행정안전부장관,3,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.51,91,2,93,0.0,3,True,3,2.5056,0.043463,2.5e-08,0.0943,9.43e-05,0.0296,2.96e-05,0.0383,3.83e-05,0.0264,2.64e-05,0.014946,0.019342,0.013357,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,산업안전보건법 42조,260,"문제: 산업안전보건법령상 해당 사업주가 유해위험방지계획서를 작성하여 제출해야하는 대상은?

선택지:
1. 시·도지사
2. 관할 구청장
3. 고용노동부장관
4. 행정안전부장관

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2021,1,기계위험방지기술,54,프레스의 손쳐내기식 방호장치 설치기준으로 틀린 것은?,text_only,O,방호판의 폭이 금형 폭의 1/2 이상이어야 한다.,슬라이드 행정수가 300SPM 이상의 것에 사용한다.,손쳐내기봉의 행정(Stroke) 길이를 금형의 높이에 따라 조정할 수 있고 진동폭은 금형폭 이상이어야 한다.,슬라이드 하행정거리의 3/4 위치에서 손을 완전히 밀어내야 한다.,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,3.91,151,2,153,0.0,2,True,2,3.9093,0.067811,3.8e-08,0.1471,0.0001471,0.0462,4.62e-05,0.0597,5.97e-05,0.0413,4.13e-05,0.023318,0.030177,0.02084,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,방호장치 안전인증 고시 별표 1,261,"문제: 프레스의 손쳐내기식 방호장치 설치기준으로 틀린 것은?

선택지:
1. 방호판의 폭이 금형 폭의 1/2 이상이어야 한다.
2. 슬라이드 행정수가 300SPM 이상의 것에 사용한다.
3. 손쳐내기봉의 행정(Stroke) 길이를 금형의 높이에 따라 조정할 수 있고 진동폭은 금형폭 이상이어야 한다.
4. 슬라이드 하행정거리의 3/4 위치에서 손을 완전히 밀어내야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2021,2,안전관리론,15,"도수율이 24.5이고, 강도율이 1.15인 사업장에서 한 근로자가 입사하여 퇴직할 때까지의 근로손실일수는?",text_only,,2.45일,115일,215일,245일,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,2.87,112,2,114,0.0,4,False,4,2.8739,0.049851,2.8e-08,0.1082,0.0001082,0.0339,3.39e-05,0.0439,4.39e-05,0.0303,3.03e-05,0.017142,0.022184,0.01532,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,262,"문제: 도수율이 24.5이고, 강도율이 1.15인 사업장에서 한 근로자가 입사하여 퇴직할 때까지의 근로손실일수는?

선택지:
1. 2.45일
2. 115일
3. 215일
4. 245일

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2021,2,인간공학 및 시스템안전공학,33,정보를 전송하기 위해 청각적 표시장치보다 시각적 표시장치를 사용하는 것이 더 효과적인 경우는?,text_only,,정보의 내용이 간단한 경우,정보가 후에 재참조되는 경우,정보가 즉각적인 행동을 요구하는 경우,정보의 내용이 시간적인 사건을 다루는 경우,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,3.16,120,2,122,0.0,2,True,2,3.1625,0.054857,3.1e-08,0.119,0.000119,0.0373,3.73e-05,0.0483,4.83e-05,0.0334,3.34e-05,0.018863,0.024412,0.016858,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,263,"문제: 정보를 전송하기 위해 청각적 표시장치보다 시각적 표시장치를 사용하는 것이 더 효과적인 경우는?

선택지:
1. 정보의 내용이 간단한 경우
2. 정보가 후에 재참조되는 경우
3. 정보가 즉각적인 행동을 요구하는 경우
4. 정보의 내용이 시간적인 사건을 다루는 경우

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
산업안전기사,2021,2,기계위험방지기술,53,"산업안전보건법령상 크레인에서 정격하중에 대한 정의는? (단, 지브가 있는 크레인은 제외)",text_only,,부하할 수 있는 최대하중,부하할 수 있는 최대하중에서 달기기구의 중량에 상당하는 하중을 뺀 하중,짐을 싣고 상승할 수 있는 최대하중,가장 위험한 상태에서 부하할 수 있는 최대하중,2,EXAONE-4.0.1-32B,282,175,0,62.06,981.3,4.17,136,2,138,0.0,2,True,2,4.1712,0.072354,4.1e-08,0.157,0.000157,0.0492,4.92e-05,0.0637,6.37e-05,0.044,4.4e-05,0.02488,0.032199,0.022236,17.019877159214925,0.0094457673398286,9.62563029272504e-06,36.930272998366625,0.036930272998366626,11.5846134063149,0.0115846134063149,14.992299721667223,0.014992299721667223,10.3533598703844,0.0103533598703844,5.852546692870288,7.574109819386281,5.2305174065181985,42.5,55.0,38.0,505.2,South Korea,KOR,ulsan,,,2025-11-03T18:03:31,981.3141636000364,machine,N,1.0,32,"AMD64 Family 26 Model 112 Stepping 0, AuthenticAMD",1,AMD Radeon(TM) 8060S Graphics,95.78,3.13.7,Windows-11-10.0.26100-SP0,3.0.8,,,264,"문제: 산업안전보건법령상 크레인에서 정격하중에 대한 정의는? (단, 지브가 있는 크레인은 제외)

선택지:
1. 부하할 수 있는 최대하중
2. 부하할 수 있는 최대하중에서 달기기구의 중량에 상당하는 하중을 뺀 하중
3. 짐을 싣고 상승할 수 있는 최대하중
4. 가장 위험한 상태에서 부하할 수 있는 최대하중

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):"
